datesql,Animal_ID,Group_ID,Lactation_Num,DIM,AnimalStatus,Gynecology_Status,Yield(gr),ProdRate(gr/hr),Fat(%),Avg_Fat(%),Protein(%),Avg_Protein(%),Lactose,Avg_Lactose(%),Conductivity,Avg_Conductivity,Blood(%),Avg_Blood(%),Milking_Time(seconds),Avg_Milking_Time(seconds),SCC(*1000/ml),Avg_SCC(*1000/ml),Activity(steps/hr),ActivityDeviation(%),RestBout(#),RestPerBout(min),RestRatio(%),RestRestlessness,RestTime(min),Weight(gr)
21/12/2018,2714,6,2,172,Milk,Insemination,54846,2285,4.3,4.26,2.79,2.93,4.75,4.71,8.7,8.4,0.15,0.2,227,188,6637431,7895403,153,21,6,84,35,32,502,0
22/12/2018,26,6,3,138,Milk,Pregnant,42175,1757,3.93,3.86,2.97,3.03,4.78,4.8,11.1,9.6,0.03,0.01,207,190,2437811,931607,113,4,9,78,49,17,703,0
22/12/2018,86,6,2,173,Milk,Pregnant,48952,2039,3.27,3.44,3.32,3.36,4.37,4.33,9.7,9.6,0.04,0.03,271,245,20090926,32727568,109,-8,-1,-1,-1,-1,-1,0
22/12/2018,2714,6,2,173,Milk,Insemination,47986,1999,4.16,4.2,2.88,2.94,4.67,4.68,8.8,8.4,0.4,0.17,194,187,1419057,7834699,177,5,5,32,11,125,162,0
23/12/2018,26,6,3,139,Milk,Pregnant,42044,1751,3.69,3.84,2.99,3.03,4.78,4.79,10.7,9.5,0.02,0,218,189,18407714,1478548,114,-3,-1,-1,-1,-1,-1,0
23/12/2018,86,6,2,174,Milk,Pregnant,50869,2119,3.3,3.45,3.27,3.35,4.37,4.35,10.1,9.6,0.04,0.03,266,249,2523480,3534494,126,14,7,82,41,23,571,0
23/12/2018,2714,6,2,174,Milk,Insemination,47316,1971,4.47,4.19,3.09,2.92,4.7,4.71,8.8,8.4,0.66,0.12,217,192,5675448,1251020,206,53,7,85,42,28,598,0
24/12/2018,26,6,3,140,Milk,Pregnant,41873,1744,3.9,3.85,3.07,3.03,4.8,4.78,11.2,9.6,0.03,0,216,188,2697737,752138,91,5,-1,-1,-1,-1,-1,
24/12/2018,86,6,2,175,Milk,Pregnant,49204,2050,3.34,3.42,3.37,3.34,4.37,4.36,9.8,9.6,0.04,0.03,258,251,8413955,5572133,149,26,7,89,42,22,625,
24/12/2018,2714,6,2,175,Milk,Insemination,45485,1895,3.92,4.21,2.95,2.9,4.64,4.7,11.3,8.4,0.55,0.16,232,191,25409739,1353728,157,8,7,55,27,47,387,0
25/12/2018,26,6,3,141,Milk,Pregnant,44125,1838,3.79,3.83,3.02,3.02,4.77,4.78,10.9,9.6,0.01,0,212,187,303389,988960,132,55,9,64,40,23,579,0
25/12/2018,86,6,2,176,Milk,Pregnant,46301,1929,3.2,3.36,3.31,3.32,4.33,4.37,9.5,9.6,0.02,0.03,266,250,8317639,3391684,118,11,8,58,33,30,460,0
25/12/2018,2714,6,2,176,Milk,Insemination,41989,1749,4.71,4.23,2.96,2.91,4.54,4.7,9.6,8.4,0.09,0.16,201,192,1312199991,1209603,160,14,4,86,24,52,343,0
26/12/2018,26,6,3,142,Milk,Pregnant,41357,1723,3.75,3.84,2.97,3.02,4.77,4.79,9.8,9.6,0.01,0,203,187,449779,1242034,100,14,8,100,57,14,802,0
26/12/2018,86,6,2,177,Milk,Pregnant,46569,1940,3.4,3.35,3.41,3.32,4.39,4.37,10,9.6,0.05,0.03,250,249,327340953,1131348,125,19,7,96,46,20,669,0
26/12/2018,2714,6,2,177,Milk,Insemination,42332,1763,4.23,4.2,2.95,2.93,4.68,4.69,9.8,8.5,0.6,0.13,189,197,9397234,1090022,147,2,10,35,24,48,348,0
27/12/2018,26,6,3,143,Milk,Pregnant,42176,1757,3.79,3.81,3.02,3.02,4.74,4.78,9.6,9.6,0,0,207,188,2312063,1224198,117,12,5,111,39,23,556,0
27/12/2018,86,6,2,178,Milk,Pregnant,44496,1854,3.17,3.32,3.34,3.3,4.28,4.36,9.5,9.6,0.03,0.02,282,253,23713,1232691,116,3,6,100,43,21,598,0
27/12/2018,2714,6,2,178,Milk,Insemination,47146,1964,4.57,4.23,2.99,2.93,4.59,4.67,9.6,8.6,0.58,0.11,229,199,59156141,1041961,168,17,7,66,32,39,463,0
28/12/2018,26,6,3,144,Milk,Pregnant,40816,1700,3.63,3.81,2.88,3.01,4.6,4.78,10.5,9.6,0.01,0,200,190,18620870,439037,136,21,9,89,53,16,799,0
28/12/2018,86,6,2,179,Milk,Pregnant,50928,2122,3.22,3.33,3.31,3.33,4.44,4.37,10.2,9.6,0.03,0.02,313,252,238231867,3366686,127,19,-1,-1,-1,-1,-1,0
28/12/2018,2714,6,2,179,Milk,Insemination,44657,1249,4.39,4.28,2.95,2.95,4.65,4.68,9.9,8.6,0.06,0.14,186,198,3483371,729466,175,32,4,74,20,59,297,0
29/12/2018,26,6,3,145,Milk,Pregnant,39821,1659,3.74,3.68,3.07,2.93,4.75,4.66,10.1,9.6,0.04,0,202,187,547015,420124,161,42,6,97,41,23,583,
29/12/2018,86,6,2,180,Milk,Pregnant,44203,1841,3.42,3.31,3.45,3.32,4.36,4.36,9.6,9.6,0.04,0.02,247,249,8830801,1014761,152,31,6,85,36,29,511,
29/12/2018,2714,6,2,180,Milk,Insemination,47390,1974,4.31,4.39,3.02,2.95,4.52,4.65,9.3,8.8,0.86,0.15,197,200,5023428,3693514,166,6,7,54,26,45,376,0
30/12/2018,26,6,3,146,Milk,Pregnant,38666,1611,3.91,3.71,3.03,2.91,4.75,4.64,11,9.6,0.03,0,235,187,5432504,519630,114,3,6,105,43,20,631,0
30/12/2018,86,6,2,181,Milk,Pregnant,46619,1942,3.52,3.27,3.37,3.33,4.3,4.37,9.7,9.6,0.04,0.03,318,250,115080004,2739607,125,1,6,90,41,25,538,0
30/12/2018,2714,6,2,181,Milk,Insemination,52199,2174,4.09,4.4,2.99,2.99,4.61,4.62,9.5,9,0.55,0.18,230,195,1753880,4942894,169,8,5,74,26,47,369,0
31/12/2018,26,6,3,147,Milk,Pregnant,39834,1659,3.57,3.68,2.97,2.93,4.74,4.63,9.1,9.5,0,0,181,187,32210680,361647,134,20,7,80,39,24,559,0
31/12/2018,86,6,2,182,Milk,Pregnant,46312,1929,3.32,3.29,3.25,3.35,4.25,4.36,9.8,9.5,0.03,0.02,242,247,86099363,2258976,135,13,8,99,51,17,790,0
31/12/2018,2714,6,2,182,Milk,Insemination,50596,2108,4.34,4.43,2.88,3.02,4.59,4.6,9.1,9.1,0.7,0.27,219,197,877000,5494359,149,0,5,88,31,37,442,0
1/1/19,26,6,3,148,Milk,Pregnant,42223,1759,3.71,3.71,2.99,2.94,4.75,4.63,9.7,9.6,0,0,193,189,2844461,379755,123,24,9,67,42,22,603,0
1/1/19,86,6,2,183,Milk,Pregnant,48940,2039,3.23,3.32,3.34,3.37,4.29,4.35,9.8,9.5,0.03,0.02,256,250,753355,4260848,113,15,-1,-1,-1,-1,-1,0
1/1/19,2714,6,2,183,Milk,Insemination,50706,2112,4.19,4.36,3.03,3,4.67,4.58,8.6,9.2,0.37,0.19,235,197,22335721,5567745,157,1,6,72,30,41,432,0
2/1/19,26,6,3,149,Milk,Pregnant,39599,1649,3.77,3.66,2.93,2.92,4.74,4.61,11.1,9.4,0.02,0,200,184,526016924,382507,138,28,7,99,48,17,694,0
2/1/19,86,6,2,184,Milk,Pregnant,43054,1793,3.21,3.32,3.38,3.35,4.27,4.34,9.8,9.4,0.05,0.02,293,248,2851017,30416359,132,13,-1,-1,-1,-1,-1,0
2/1/19,2714,6,2,184,Milk,Insemination,51864,2161,4.14,4.43,2.9,2.98,4.69,4.57,8.9,9.1,0.49,0.29,222,198,450816997,2992753,144,1,4,102,28,40,409,0
3/1/19,26,6,3,150,Milk,Pregnant,38843,1618,4.09,3.64,3.06,2.9,4.74,4.6,12,9.4,0.03,0,222,182,2897342,443900,110,0,7,103,51,16,721,0
3/1/19,86,6,2,185,Milk,Pregnant,47494,1978,3.47,3.32,3.36,3.35,4.31,4.33,9.7,9.5,0.04,0.02,253,247,1383565,28384353,136,16,-1,-1,-1,-1,-1,0
3/1/19,2714,6,2,185,Milk,Insemination,52524,2188,4.03,4.35,2.88,2.99,4.71,4.6,8.6,9.1,0.62,0.32,205,199,13772092,1473413,165,13,6,56,23,54,336,0
4/1/19,26,6,3,151,Milk,Pregnant,40208,1675,3.88,3.63,3.01,2.89,4.73,4.58,11.6,9.4,0.03,0,208,181,3572728,1565018,122,-2,7,85,42,20,598,0
4/1/19,86,6,2,186,Milk,Pregnant,48895,2037,3.3,3.3,3.19,3.35,4.37,4.32,9.7,9.5,0.02,0.02,289,250,13121999,1213860,131,6,-1,-1,-1,-1,-1,0
4/1/19,2714,6,2,186,Milk,Insemination,48195,2008,4.17,4.28,2.91,2.98,4.64,4.61,9,9,0.35,0.29,200,202,142232838,1480249,160,12,7,34,18,70,238,0
5/1/19,26,6,3,152,Milk,Pregnant,38950,1622,3.53,3.81,3,3.01,4.78,4.75,9.6,9.5,0,0,192,185,1694338,1815051,116,-7,6,104,43,19,625,0
5/1/19,86,6,2,187,Milk,Pregnant,47154,1964,3.37,3.34,3.31,3.35,4.35,4.32,9.7,9.5,0.03,0.03,257,250,130918079,1448898,136,13,-1,-1,-1,-1,-1,0
5/1/19,2714,6,2,187,Milk,Insemination,47879,1994,4.24,4.2,2.94,2.96,4.65,4.63,8.6,8.8,0.34,0.31,200,201,10739897,2150787,157,15,6,48,19,66,291,0
6/1/19,26,6,3,153,Milk,Pregnant,41605,1733,3.85,3.81,2.97,3.01,4.7,4.74,10.9,9.6,0.03,0,243,184,2600159,1849501,109,18,9,68,41,21,610,0
6/1/19,86,6,2,188,Milk,Pregnant,46933,1955,3.12,3.36,3.18,3.34,4.36,4.31,9.7,9.5,0.03,0.02,248,250,83945957,1228886,118,36,6,106,44,21,634,0
6/1/19,2714,6,2,188,Milk,Insemination,47420,1975,4.47,4.18,2.94,2.95,4.7,4.64,8.8,8.8,0.58,0.3,203,199,620869,2088974,169,6,9,70,42,27,631,0
7/1/19,26,6,3,154,Milk,Pregnant,38270,1594,3.7,3.78,2.98,3,4.75,4.75,9.7,9.6,0,0,180,182,42559859,1860881,109,10,7,104,51,14,730,0
7/1/19,86,6,2,189,Milk,Pregnant,46011,1917,3.59,3.35,3.37,3.32,4.45,4.31,9.9,9.5,0.03,0.02,246,253,1954341103,4880473,134,10,-1,-1,-1,-1,-1,0
7/1/19,2714,6,2,189,Milk,Insemination,48711,2029,4.21,4.17,2.84,2.94,4.58,4.65,8.7,8.7,0.87,0.24,211,198,51641615,2081124,160,3,5,97,34,35,484,0
8/1/19,26,6,3,155,Milk,Pregnant,40797,1699,3.73,3.77,2.96,2.99,4.74,4.74,10.5,9.6,0,0,194,184,3572728,1678317,115,-3,7,91,46,17,639,0
8/1/19,86,6,2,190,Milk,Pregnant,51380,2140,3.24,3.29,3.19,3.29,4.36,4.32,9.6,9.5,0.03,0.02,275,249,20892969,4795883,129,7,-1,-1,-1,-1,-1,0
8/1/19,2714,6,2,190,Milk,Insemination,50362,2098,3.77,4.23,3.01,2.93,4.66,4.67,9.3,8.7,0.49,0.31,183,196,2296148,1832389,132,-1,6,92,39,26,555,0
9/1/19,26,6,3,156,Milk,Pregnant,39615,1650,3.77,3.79,3,2.99,4.75,4.74,10.4,9.7,0,0,216,186,309029,1693362,112,-5,7,110,52,15,769,0
9/1/19,86,6,2,191,Milk,Pregnant,46094,1920,3.3,3.33,3.23,3.31,4.39,4.35,9.7,9.5,0.01,0.02,242,248,1227,3828003,126,8,-1,-1,-1,-1,-1,0
9/1/19,2714,6,2,191,Milk,Insemination,47084,1961,4.76,4.21,2.93,2.92,4.57,4.67,8.8,8.5,0.68,0.28,233,193,94841,3536565,124,-1,9,68,42,24,610,0
10/1/19,26,6,3,157,Milk,Pregnant,39908,1662,3.77,3.79,2.96,2.99,4.76,4.74,9.8,9.8,0.01,0,195,185,778036,1864338,133,17,8,84,47,18,676,0
10/1/19,86,6,2,192,Milk,Pregnant,47796,1991,3.45,3.33,3.36,3.28,4.37,4.36,9.8,9.5,0.02,0.02,251,250,69023940,3934326,105,1,-1,-1,-1,-1,-1,0
10/1/19,2714,6,2,192,Milk,Insemination,42592,1774,4.38,4.15,2.96,2.92,4.5,4.66,8.8,8.6,0.59,0.29,191,191,15170495,1859405,157,9,9,45,28,45,406,0
11/1/19,26,6,3,158,Milk,Pregnant,39855,1660,3.94,3.79,2.94,3,4.77,4.74,9.5,9.8,0,0,194,186,2857589,1021842,102,7,7,92,45,18,646,0
11/1/19,86,6,2,193,Milk,Pregnant,47316,1971,3.59,3.34,3.24,3.26,4.46,4.37,9.8,9.5,0.02,0.02,289,248,8298510,3856631,103,-10,-1,-1,-1,-1,-1,0
11/1/19,2714,6,2,193,Milk,Insemination,51280,2136,4.73,4.24,2.83,2.92,4.58,4.65,8.8,8.5,0.87,0.31,217,190,396278,1657957,146,9,4,98,27,46,390,0
12/1/19,26,6,3,159,Milk,Pregnant,42241,1760,3.99,3.75,2.95,2.99,4.72,4.75,10.1,9.7,0,0,196,181,381065,1001783,116,11,7,94,45,18,655,0
12/1/19,86,6,2,194,Milk,Pregnant,46400,1933,3.51,3.34,3.41,3.26,4.33,4.38,9.4,9.5,0.04,0.02,246,248,7079456,5958029,111,0,9,91,52,15,817,0
12/1/19,2714,6,2,194,Milk,Insemination,50371,2098,4.24,4.29,2.96,2.93,4.65,4.62,8.7,8.5,0.62,0.27,196,189,626613,1523516,159,18,8,65,36,34,523,0
13/01/2019,26,6,3,160,Milk,Pregnant,37858,1577,4.01,3.76,3,2.97,4.76,4.75,10.9,9.5,0.02,0,205,181,3749729,994052,109,16,10,62,44,21,622,0
13/01/2019,86,6,2,195,Milk,Pregnant,49461,2060,3.34,3.38,3.45,3.27,4.34,4.39,9.5,9.4,0.03,0.02,250,248,1682673,4734878,129,49,-1,-1,-1,-1,-1,0
13/01/2019,2714,6,2,195,Milk,Insemination,50967,2123,4.08,4.38,2.95,2.92,4.66,4.61,8.5,8.5,0.25,0.26,198,190,493173622,310611,175,29,7,53,26,54,372,0
14/01/2019,26,6,3,161,Milk,Pregnant,37807,1575,3.84,3.82,3.06,2.97,4.72,4.74,9.7,9.6,0,0,185,183,2546831,948614,139,28,6,106,44,20,634,0
14/01/2019,86,6,2,196,Milk,Pregnant,46679,1944,3.49,3.4,3.28,3.28,4.39,4.39,9.9,9.4,0.06,0.02,261,245,71614344,4245138,88,-19,-1,-1,-1,-1,-1,0
14/01/2019,2714,6,2,196,Milk,Pregnant,52451,2185,4.24,4.38,3.04,2.92,4.72,4.61,9,8.5,0.46,0.26,202,188,1995263,237318,136,-1,-1,-1,-1,-1,-1,0
15/01/2019,26,6,3,162,Milk,Pregnant,40516,1688,3.76,3.85,2.96,2.97,4.69,4.75,11.8,9.6,0.05,0,206,181,26424083,298184,127,23,9,70,42,21,627,0
15/01/2019,86,6,2,197,Milk,Pregnant,45392,1891,3.61,3.43,3.44,3.32,4.42,4.39,9.9,9.4,0.04,0.02,244,244,141905891,3911730,114,7,-1,-1,-1,-1,-1,0
15/01/2019,2714,6,2,197,Milk,Pregnant,46175,1923,4.88,4.31,2.96,2.92,4.64,4.6,9.3,8.5,0.67,0.22,204,187,881049,225296,181,34,-1,-1,-1,-1,-1,0
16/01/2019,26,6,3,163,Milk,Pregnant,41739,1739,3.65,3.87,2.95,2.98,4.66,4.75,10.5,9.6,0,0,195,180,28054333,364076,139,18,8,77,43,20,616,763000
16/01/2019,86,6,2,198,Milk,Pregnant,47479,1978,3.4,3.41,3.27,3.31,4.28,4.38,9.7,9.4,0.03,0.02,260,248,8851156,3518713,126,25,-1,-1,-1,-1,-1,778000
16/01/2019,2714,6,2,198,Milk,Pregnant,50509,2104,4.4,4.32,2.91,2.96,4.61,4.62,9.3,8.5,0.49,0.23,251,185,1210598,768718,157,11,6,78,33,38,471,603000
17/01/2019,26,6,3,164,Milk,Pregnant,40838,1701,3.78,3.87,2.99,2.98,4.73,4.74,9.9,9.6,0,0,208,180,14354896,456013,133,10,5,118,42,21,589,716000
17/01/2019,86,6,2,199,Milk,Pregnant,46537,1939,3.53,3.47,3.38,3.35,4.34,4.39,9.7,9.4,0.02,0.02,257,245,72777978,3490854,102,-5,-1,-1,-1,-1,-1,744000
17/01/2019,2714,6,2,199,Milk,Pregnant,49635,2068,4.02,4.47,3.02,2.95,4.67,4.62,8.6,8.5,0.44,0.33,212,187,711213,392693,172,19,8,49,27,48,394,605000
18/01/2019,26,6,3,165,Milk,Pregnant,40499,1687,3.83,3.85,2.93,2.97,4.73,4.73,11.1,9.6,0.03,0,218,181,7464490,458885,154,54,10,63,43,21,628,663500
18/01/2019,86,6,2,200,Milk,Pregnant,47320,1971,3.55,3.48,3.2,3.35,4.38,4.37,9.5,9.4,0.02,0.02,286,245,15275661,4792684,122,13,-1,-1,-1,-1,-1,701666
18/01/2019,2714,6,2,200,Milk,Pregnant,53380,2224,4.04,4.42,2.94,2.95,4.66,4.63,9.1,8.5,0.35,0.23,208,189,1002306171,433083,143,-1,7,88,43,24,619,586000
19/01/2019,26,6,3,166,Milk,Pregnant,37478,1561,3.98,3.86,3.02,2.98,4.75,4.73,11.5,9.7,0.03,0,219,181,5357967,521091,97,-20,9,87,53,14,781,654000
19/01/2019,86,6,2,201,Milk,Pregnant,48564,2023,3.47,3.49,3.37,3.35,4.35,4.36,9.7,9.4,0.03,0.02,260,245,64416928,4224021,162,50,-1,-1,-1,-1,-1,709000
19/01/2019,2714,6,2,201,Milk,Pregnant,51579,2149,4.37,4.37,2.85,2.96,4.69,4.65,8.4,8.5,0.67,0.31,216,190,5571855,353153,149,0,7,62,30,40,435,576000
20/01/2019,26,6,3,167,Milk,Pregnant,41568,1732,3.72,3.84,3.05,2.98,4.71,4.72,10,9.8,0.01,0,183,184,2517677,991000,147,36,6,93,39,24,556,666000
20/01/2019,86,6,2,202,Milk,Pregnant,44937,1872,3.51,3.49,3.25,3.35,4.39,4.35,9.6,9.4,0.03,0.02,254,243,20892969,4342164,115,29,9,84,53,17,757,749000
20/01/2019,2714,6,2,202,Milk,Pregnant,51296,2137,3.88,4.26,3.01,2.97,4.67,4.66,8.8,8.6,0.66,0.3,215,190,166724,573339,161,15,-1,-1,-1,-1,-1,578000
21/01/2019,26,6,3,168,Milk,Pregnant,40317,1679,3.92,3.83,3,2.98,4.74,4.72,9.6,9.9,0,0,209,186,2301441,1488253,143,34,6,86,36,30,513,662500
21/01/2019,86,6,2,203,Milk,Pregnant,45909,1912,3.56,3.49,3.35,3.34,4.33,4.36,9.5,9.4,0.02,0.02,246,244,48528835,3807448,142,22,6,100,43,24,597,722500
21/01/2019,2714,6,2,203,Milk,Pregnant,47359,1973,4.27,4.28,2.97,2.95,4.72,4.66,8.7,8.6,0.25,0.23,192,193,3372872,770332,192,24,5,93,32,40,466,599000
22/01/2019,26,6,3,169,Milk,Pregnant,40656,1694,4.05,3.79,2.99,2.99,4.68,4.72,12.4,9.8,0.05,0,209,184,4742421,1488253,136,56,7,87,43,19,610,664500
22/01/2019,86,6,2,204,Milk,Pregnant,47221,1967,3.62,3.51,3.4,3.31,4.27,4.37,10.4,9.4,0.03,0.02,252,242,2046,7743101,103,5,-1,-1,-1,-1,-1,719500
22/01/2019,2714,6,2,204,Milk,Pregnant,48534,2022,4.48,4.26,3.05,2.96,4.5,4.67,8.4,8.6,0.84,0.31,218,197,8203516,490692,162,16,9,60,38,31,540,597000
23/01/2019,26,6,3,170,Milk,Pregnant,40029,1667,3.83,3.8,3,2.99,4.68,4.72,12,9.8,0.03,0,213,187,868960,1595677,126,7,7,86,42,20,601,667000
23/01/2019,86,6,2,205,Milk,Pregnant,46801,1950,3.52,3.52,3.23,3.32,4.33,4.36,9.5,9.4,0.03,0.01,255,239,130017053,8017421,110,3,7,109,53,15,763,713000
23/01/2019,2714,6,2,205,Milk,Pregnant,47495,1978,4.32,4.25,2.87,2.95,4.68,4.67,8.7,8.5,0.68,0.21,206,195,102329353,612660,155,1,6,82,34,35,493,577000
24/01/2019,26,6,3,171,Milk,Pregnant,40683,1695,3.79,3.85,2.99,2.99,4.75,4.72,12.4,9.9,0.04,0,207,189,3380646,1454207,117,-7,7,106,52,14,742,645500
24/01/2019,86,6,2,206,Milk,Pregnant,47185,1966,3.41,3.52,3.46,3.32,4.31,4.33,9.5,9.4,0.03,0.02,255,239,69342593,7668053,109,1,-1,-1,-1,-1,-1,714000
24/01/2019,2714,6,2,206,Milk,Pregnant,48516,2021,4.33,4.22,2.81,2.97,4.63,4.64,9.2,8.4,0.27,0.22,217,198,14092893,613023,125,1,9,55,34,31,493,603500
25/01/2019,26,6,3,172,Milk,Pregnant,41580,1732,3.91,3.87,3.01,3,4.73,4.72,11.6,10,0.04,0,226,191,6546361,1362252,127,7,8,66,36,24,525,652500
25/01/2019,86,6,2,207,Milk,Pregnant,47736,1989,3.55,3.54,3.24,3.31,4.39,4.34,9.7,9.4,0.02,0.02,254,238,103514298,7695532,132,26,5,115,42,23,577,756500
25/01/2019,2714,6,2,207,Milk,Pregnant,46229,1926,4.21,4.21,2.93,2.96,4.47,4.65,8.9,8.4,0.35,0.22,170,195,7638356,462395,180,19,5,80,28,46,399,575000
26/01/2019,26,6,3,173,Milk,Pregnant,38511,1604,3.68,3.87,2.99,3,4.84,4.72,9.3,10.2,0,0.01,189,193,544502729,1186683,100,-2,6,112,47,17,670,666500
26/01/2019,86,6,2,208,Milk,Pregnant,47966,1998,3.61,3.46,3.3,3.26,4.51,4.26,9.9,9.4,0.02,0.02,255,238,257039487,5337818,119,7,9,89,50,16,805,702500
26/01/2019,2714,6,2,208,Milk,Pregnant,48905,2037,4.41,4.25,2.84,2.93,4.7,4.65,9,8.5,0.18,0.22,194,198,39264481,726799,155,20,6,65,27,48,388,603000
27/01/2019,26,6,3,174,Milk,Pregnant,40612,1692,3.76,3.89,2.94,3.01,4.77,4.73,11.5,10.1,0.02,0.01,193,192,3243397,794391,115,2,7,71,34,25,496,668500
27/01/2019,86,6,2,209,Milk,Pregnant,45162,1881,3.56,3.46,3.47,3.26,4.32,4.26,9.4,9.4,0.03,0.02,228,237,9862793,1095537,127,25,-1,-1,-1,-1,-1,731500
27/01/2019,2714,6,2,209,Milk,Pregnant,49776,2074,4.13,4.28,2.93,2.93,4.68,4.63,8.6,8.4,0.41,0.24,211,195,22698645,1101475,165,15,7,69,34,37,486,617500
28/01/2019,26,6,3,175,Milk,Pregnant,39932,1663,3.99,3.85,3,3.01,4.76,4.74,11.3,10,0.02,0.01,200,188,1177606,794391,116,9,7,90,45,19,631,675500
28/01/2019,86,6,2,210,Milk,Pregnant,43410,1808,3.66,3.49,3.24,3.25,4.53,4.29,9.3,9.4,0.02,0.02,249,238,6208693,753101,110,-9,-1,-1,-1,-1,-1,735000
28/01/2019,2714,6,2,210,Milk,Pregnant,50052,2085,4.37,4.19,2.87,2.88,4.72,4.53,8.7,8.4,0.36,0.19,184,193,717794203,505101,165,6,6,82,36,34,490,577000
29/01/2019,26,6,3,176,Milk,Pregnant,38615,1608,3.72,3.86,3,2.99,4.8,4.75,9.6,10.1,0.1,0.01,220,189,562341325,1131279,123,5,8,78,43,20,625,660500
29/01/2019,86,6,2,211,Milk,Pregnant,45500,1895,3.51,3.49,3.27,3.28,4.48,4.28,9.5,9.4,0.03,0.02,256,237,4197591,3111500,93,-15,-1,-1,-1,-1,-1,699000
29/01/2019,2714,6,2,211,Milk,Pregnant,21211,883,4,4.22,2.92,2.85,4.48,4.53,13,8.4,0.22,0.12,193,191,36643768,1051941,120,-1,-1,-1,-1,-1,-1,572500
30/01/2019,26,6,3,177,Milk,Pregnant,39280,1636,3.95,3.87,3.01,2.99,4.78,4.76,10.8,10.2,0,0.01,188,189,3076096,1068188,121,4,7,105,50,17,736,681500
30/01/2019,86,6,2,212,Milk,Pregnant,44314,1846,3.58,3.5,3.37,3.26,4.41,4.3,9.8,9.4,0.02,0.02,254,237,4149540,2966157,111,-1,-1,-1,-1,-1,-1,748500
30/01/2019,2714,10,2,212,Milk,Pregnant,3872,161,0,4.23,0,2.84,0,4.53,11.3,8.4,0,0.18,129,191,0,1072162,153,18,9,79,54,17,715,556000
31/01/2019,26,6,3,178,Milk,Pregnant,37445,1560,3.92,3.82,3,3,4.79,4.77,10.3,10,0.02,0.01,194,188,40550835,1306553,156,34,6,98,41,24,588,659500
31/01/2019,86,6,2,213,Milk,Pregnant,48411,2017,3.66,3.49,3.36,3.24,4.39,4.33,9.6,9.3,0.29,0.02,273,235,88308010,3637050,110,15,-1,-1,-1,-1,-1,713000
31/01/2019,2714,10,2,213,Milk,Pregnant,15003,68,4.66,4.19,3.16,2.86,5.1,4.64,11.3,9,0,0.16,129,183,0,1411930,123,-6,-1,-1,-1,-1,-1,550000
1/2/19,26,6,3,179,Milk,Pregnant,35044,1460,3.79,3.84,3.04,3,4.82,4.78,9.7,10,0,0,185,185,1455459,1444591,105,8,5,93,34,26,466,678500
1/2/19,86,6,2,214,Milk,Pregnant,43271,1802,3.44,3.5,3.46,3.26,4.4,4.34,9.9,9.3,0.03,0.01,233,237,2811900,473442,123,23,-1,-1,-1,-1,-1,737500
1/2/19,2714,10,2,214,Milk,Pregnant,2020,84,0,4.66,0,3.16,0,5.1,10.4,9.2,0,0.12,129,174,0,1253757,152,17,-1,-1,-1,-1,-1,567000
2/2/19,26,6,3,180,Milk,Pregnant,34708,1446,3.86,3.85,3,3,4.76,4.79,9.7,9.8,0,0,175,185,2703959,1731125,155,63,6,98,39,24,586,666000
2/2/19,86,6,2,215,Milk,Pregnant,38319,1596,3.78,3.59,3.39,3.32,4.4,4.44,9.2,9.3,0.04,0.02,209,236,130017053,1549644,121,24,5,95,33,24,475,714000
2/2/19,2714,10,2,215,Milk,Pregnant,1643,68,0,4.94,0,3.4,0,5.39,12,9.5,0,0.12,129,164,0,1429783,149,20,9,70,44,31,628,0
3/2/19,26,6,3,181,Milk,Pregnant,39363,1640,3.8,3.83,2.98,3,4.74,4.8,10.7,9.7,0.02,0,195,181,988552,1588202,136,15,6,111,46,17,664,673500
3/2/19,86,6,2,216,Milk,Pregnant,40694,1695,3.44,3.58,3.27,3.35,4.1,4.43,9.5,9.2,0.1,0.02,216,234,8770004,1348559,128,24,6,86,36,24,519,730500
3/2/19,2714,10,2,216,Milk,Pregnant,5197,216,6.06,1.7,3.91,1.25,2.88,1.82,12.7,9.7,0.32,0.03,133,158,0,1191140,171,23,8,72,40,36,576,0
4/2/19,26,6,3,182,Milk,Pregnant,37408,1558,3.62,3.85,3.02,3,4.63,4.79,11.1,9.7,0.03,0,226,179,53951046,1452174,116,12,6,112,46,17,669,649500
4/2/19,86,6,2,217,Milk,Pregnant,38806,1616,3.57,3.6,3.2,3.37,4.29,4.42,9.8,9.2,0.06,0.02,205,227,5754402,1901957,126,33,5,93,34,29,466,735500
4/2/19,2714,10,2,217,Milk,Pregnant,9283,386,0,0.2,0,0.12,0,0.16,9.6,9.9,0,0,135,148,0,374842,115,-13,11,70,53,19,766,0
5/2/19,26,6,3,183,Milk,Pregnant,38353,1598,3.73,3.77,2.95,2.93,4.72,4.66,10.2,9.6,0.02,0,197,177,963829,869186,109,-5,7,87,43,19,610,670000
5/2/19,86,6,2,218,Milk,Pregnant,39340,1639,3.67,3.58,3.29,3.34,4.23,4.39,9.8,9.2,0.04,0.02,229,224,79067819,1896974,149,28,5,106,38,25,531,706000
5/2/19,2714,10,2,218,Milk,Pregnant,12562,523,5.52,0.35,3.42,0.21,3.61,0.27,12.5,10.2,0.21,0,136,139,11246052,0,124,-7,9,84,53,18,760,0
